================================================================================
BÁO CÁO TRỰC QUAN HÓA DATASET SOLOMON VRPTW
Dataset: R106
================================================================================

1. THÔNG TIN TỔNG QUAN
--------------------------------------------------------------------------------
   Số lượng khách hàng: 100
   Vị trí kho: (35.0, 35.0)

2. PHÂN TÍCH NHU CẦU
--------------------------------------------------------------------------------
   Tổng nhu cầu: 1458
   Nhu cầu trung bình: 14.58
   Nhu cầu median: 13.00
   Nhu cầu min: 1
   Nhu cầu max: 41
   Độ lệch chuẩn: 8.87

3. PHÂN TÍCH CỬA SỔ THỜI GIAN
--------------------------------------------------------------------------------
   Ready Time sớm nhất: 0
   Ready Time muộn nhất: 180
   Due Date sớm nhất: 48
   Due Date muộn nhất: 210
   Độ rộng TW trung bình: 72.39
   Độ rộng TW median: 30.00
   Độ rộng TW min: 30
   Độ rộng TW max: 208
   Tổng khoảng thời gian: 210

4. PHÂN TÍCH THỜI GIAN PHỤC VỤ
--------------------------------------------------------------------------------
   Service Time trung bình: 10.00
   Service Time median: 10.00
   Service Time min: 10
   Service Time max: 10
   Tổng Service Time: 1000

5. PHÂN TÍCH KHÔNG GIAN
--------------------------------------------------------------------------------
   Phạm vi tọa độ X: 2.0 - 67.0
   Phạm vi tọa độ Y: 3.0 - 77.0
   Khoảng cách trung bình từ kho: 24.95
   Khoảng cách median từ kho: 24.88
   Khoảng cách min từ kho: 4.47
   Khoảng cách max từ kho: 49.93

6. PHÂN TÍCH TƯƠNG QUAN
--------------------------------------------------------------------------------
   Tương quan (Khoảng cách - Độ rộng TW): -0.3196
   Tương quan (Khoảng cách - Nhu cầu): 0.0642
   Tương quan (Độ rộng TW - Nhu cầu): 0.1518
   Tương quan (Thời gian phục vụ - Nhu cầu): nan

7. DANH SÁCH CHI TIẾT CÁC KHÁCH HÀNG
--------------------------------------------------------------------------------
STT   Tọa độ X   Tọa độ Y   Nhu cầu    Ready      Due        Service    KC từ kho   
43    24.0       12.0       5          25         55         10         25.50       
44    23.0       3.0        7          122        152        10         34.18       
45    11.0       14.0       18         59         89         10         31.89       
46    6.0        38.0       16         29         59         10         29.15       
47    2.0        48.0       1          107        137        10         35.47       
48    8.0        56.0       27         41         71         10         34.21       
49    13.0       52.0       36         0          192        10         27.80       
50    6.0        68.0       30         98         128        10         43.93       
51    47.0       47.0       13         0          203        10         16.97       
52    49.0       58.0       10         78         108        10         26.93       
53    27.0       43.0       9          0          208        10         11.31       
54    37.0       31.0       14         85         115        10         4.47        
55    57.0       29.0       18         130        160        10         22.80       
56    63.0       23.0       2          126        156        10         30.46       
57    53.0       12.0       6          120        150        10         29.21       
58    32.0       12.0       7          91         121        10         23.19       
59    36.0       26.0       18         180        210        10         9.06        
60    21.0       24.0       28         0          202        10         17.80       
61    17.0       34.0       3          152        182        10         18.03       
62    12.0       24.0       13         66         96         10         25.50       
63    24.0       58.0       19         48         78         10         25.50       
64    27.0       69.0       10         34         64         10         34.93       
65    15.0       77.0       9          63         93         10         46.52       
66    62.0       77.0       20         49         79         10         49.93       
67    49.0       73.0       25         117        147        10         40.50       
68    67.0       5.0        25         73         103        10         43.86       
69    56.0       39.0       36         132        162        10         21.38       
70    37.0       47.0       6          40         70         10         12.17       
71    37.0       56.0       5          168        198        10         21.10       
72    57.0       68.0       15         67         97         10         39.66       
73    47.0       16.0       25         0          197        10         22.47       
74    44.0       17.0       9          68         98         10         20.12       
75    46.0       13.0       8          139        169        10         24.60       
76    49.0       11.0       18         0          192        10         27.78       
77    49.0       42.0       13         63         93         10         15.65       
78    53.0       43.0       14         169        199        10         19.70       
79    61.0       52.0       3          86         116        10         31.06       
80    57.0       48.0       23         82         112        10         25.55       
81    56.0       37.0       6          168        198        10         21.10       
82    55.0       54.0       26         84         114        10         27.59       
83    15.0       47.0       16         0          196        10         23.32       
84    14.0       37.0       11         0          198        10         21.10       
85    11.0       31.0       7          91         121        10         24.33       
86    16.0       22.0       41         0          196        10         23.02       
87    4.0        18.0       35         84         114        10         35.36       
88    28.0       18.0       26         83         113        10         18.38       
89    26.0       52.0       9          64         94         10         19.24       
90    26.0       35.0       15         166        196        10         9.00        
91    31.0       67.0       3          85         115        10         32.25       
92    15.0       19.0       1          0          194        10         25.61       
93    22.0       22.0       2          18         48         10         18.38       
94    18.0       24.0       22         169        199        10         20.25       
95    26.0       27.0       27         0          207        10         12.04       
96    25.0       24.0       20         0          205        10         14.87       
97    22.0       27.0       11         0          204        10         15.26       
98    25.0       21.0       12         123        153        10         17.20       
99    19.0       21.0       10         0          198        10         21.26       
100   20.0       26.0       9          73         103        10         17.49       
101   18.0       18.0       17         165        195        10         24.04       

================================================================================
Báo cáo được tạo tự động từ VRPTWVisualizer
================================================================================
