================================================================================
BÁO CÁO TRỰC QUAN HÓA DATASET SOLOMON VRPTW
Dataset: C201
================================================================================

1. THÔNG TIN TỔNG QUAN
--------------------------------------------------------------------------------
   Số lượng khách hàng: 100
   Vị trí kho: (40.0, 50.0)

2. PHÂN TÍCH NHU CẦU
--------------------------------------------------------------------------------
   Tổng nhu cầu: 1810
   Nhu cầu trung bình: 18.10
   Nhu cầu median: 10.00
   Nhu cầu min: 10
   Nhu cầu max: 50
   Độ lệch chuẩn: 10.42

3. PHÂN TÍCH CỬA SỔ THỜI GIAN
--------------------------------------------------------------------------------
   Ready Time sớm nhất: 8
   Ready Time muộn nhất: 3119
   Due Date sớm nhất: 168
   Due Date muộn nhất: 3279
   Độ rộng TW trung bình: 160.00
   Độ rộng TW median: 160.00
   Độ rộng TW min: 160
   Độ rộng TW max: 160
   Tổng khoảng thời gian: 3271

4. PHÂN TÍCH THỜI GIAN PHỤC VỤ
--------------------------------------------------------------------------------
   Service Time trung bình: 90.00
   Service Time median: 90.00
   Service Time min: 90
   Service Time max: 90
   Tổng Service Time: 9000

5. PHÂN TÍCH KHÔNG GIAN
--------------------------------------------------------------------------------
   Phạm vi tọa độ X: 0.0 - 95.0
   Phạm vi tọa độ Y: 5.0 - 85.0
   Khoảng cách trung bình từ kho: 29.71
   Khoảng cách median từ kho: 30.67
   Khoảng cách min từ kho: 8.25
   Khoảng cách max từ kho: 58.52

6. PHÂN TÍCH TƯƠNG QUAN
--------------------------------------------------------------------------------
   Tương quan (Khoảng cách - Độ rộng TW): nan
   Tương quan (Khoảng cách - Nhu cầu): 0.1628
   Tương quan (Độ rộng TW - Nhu cầu): nan
   Tương quan (Thời gian phục vụ - Nhu cầu): nan

7. DANH SÁCH CHI TIẾT CÁC KHÁCH HÀNG
--------------------------------------------------------------------------------
STT   Tọa độ X   Tọa độ Y   Nhu cầu    Ready      Due        Service    KC từ kho   
41    36.0       18.0       10         1819       1979       90         32.25       
42    35.0       32.0       10         2758       2918       90         18.68       
43    33.0       32.0       20         2666       2826       90         19.31       
44    33.0       35.0       10         2573       2733       90         16.55       
45    32.0       20.0       10         1913       2073       90         31.05       
46    30.0       30.0       10         2105       2265       90         22.36       
47    34.0       25.0       30         2009       2169       90         25.71       
48    30.0       35.0       10         2480       2640       90         18.03       
49    36.0       40.0       10         2856       3016       90         10.77       
50    48.0       20.0       10         967        1127       90         31.05       
51    26.0       32.0       10         2292       2452       90         22.80       
52    25.0       30.0       10         2200       2360       90         25.00       
53    25.0       35.0       10         2385       2545       90         21.21       
54    44.0       5.0        20         1256       1416       90         45.18       
55    42.0       10.0       40         1160       1320       90         40.05       
56    42.0       15.0       10         1065       1225       90         35.06       
57    40.0       5.0        30         1350       1510       90         45.00       
58    38.0       15.0       40         1725       1885       90         35.06       
59    38.0       5.0        30         1442       1602       90         45.04       
60    38.0       10.0       10         1630       1790       90         40.05       
61    35.0       5.0        20         1535       1695       90         45.28       
62    50.0       30.0       10         401        561        90         22.36       
63    50.0       35.0       20         120        280        90         18.03       
64    50.0       40.0       50         25         185        90         14.14       
65    48.0       30.0       10         493        653        90         21.54       
66    44.0       25.0       10         871        1031       90         25.32       
67    47.0       35.0       10         588        748        90         16.55       
68    47.0       40.0       10         12         172        90         12.21       
69    42.0       30.0       10         776        936        90         20.10       
70    45.0       35.0       10         680        840        90         15.81       
71    95.0       30.0       30         2321       2481       90         58.52       
72    95.0       35.0       20         2226       2386       90         57.01       
73    53.0       30.0       10         308        468        90         23.85       
74    92.0       30.0       10         2414       2574       90         55.71       
75    53.0       35.0       50         213        373        90         19.85       
76    45.0       65.0       20         118        278        90         15.81       
77    90.0       35.0       10         2131       2291       90         52.20       
78    72.0       45.0       10         2900       3060       90         32.39       
79    78.0       40.0       20         2802       2962       90         39.29       
80    87.0       30.0       10         2608       2768       90         51.08       
81    85.0       25.0       10         2513       2673       90         51.48       
82    85.0       35.0       30         2703       2863       90         47.43       
83    75.0       55.0       20         1925       2085       90         35.36       
84    72.0       55.0       10         1832       1992       90         32.39       
85    70.0       58.0       20         1641       1801       90         31.05       
86    86.0       46.0       30         2029       2189       90         46.17       
87    66.0       55.0       10         1736       1896       90         26.48       
88    64.0       46.0       20         3097       3257       90         24.33       
89    65.0       60.0       30         1546       1706       90         26.93       
90    56.0       64.0       10         1355       1515       90         21.26       
91    60.0       55.0       10         3119       3279       90         20.62       
92    60.0       60.0       10         1451       1611       90         22.36       
93    67.0       85.0       20         694        854        90         44.20       
94    42.0       58.0       40         8          168        90         8.25        
95    65.0       82.0       10         788        948        90         40.61       
96    62.0       80.0       30         881        1041       90         37.20       
97    62.0       40.0       10         3001       3161       90         24.17       
98    60.0       85.0       30         597        757        90         40.31       
99    58.0       75.0       20         978        1138       90         30.81       
100   55.0       80.0       10         407        567        90         33.54       
101   55.0       85.0       20         502        662        90         38.08       

================================================================================
Báo cáo được tạo tự động từ VRPTWVisualizer
================================================================================
